Version,Year,Month,Bus.Unit,Type,Node,Variance,Idle_Cap,Email,Report
V002,2017,M01,BU01,SF,SF_350040,0.23,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350043,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350046,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350049,0.13,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350052,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350055,0.12,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350058,0.11,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350074,0.12,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350075,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350079,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350082,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350085,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350088,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350091,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350092,0.21,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350096,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350097,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350098,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350099,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350100,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350119,0.23,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350120,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350124,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350132,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350140,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350144,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350147,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350156,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350160,0.14,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350164,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350168,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350172,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350207,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350211,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350216,0.35,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350218,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350223,0.14,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350230,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350232,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350233,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350238,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350242,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350243,0.34,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350244,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350246,0.29,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350247,0.1,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350266,0.22,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350268,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350271,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350276,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350277,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350279,0.19,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350280,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350281,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350287,0.13,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350297,0.15,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350298,0.04,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350307,0.26,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350308,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350314,0.17,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350326,1.4,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350338,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350350,0.11,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350351,0.27,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350359,0.38,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350360,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350364,0.05,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350365,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350366,0.2,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350367,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350368,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350369,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350390,0.13,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350391,0.35,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350393,0.38,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350394,0.3,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350395,0.02,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350400,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350004,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350005,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350006,0.79,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350014,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350015,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350016,1.36,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350021,0.1,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350025,0.24,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350027,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350250,0.31,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350316,0.16,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350332,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350333,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350334,0.98,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350336,0.1,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350339,0.6,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350341,0.18,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350345,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350347,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350363,0.61,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350377,1.14,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,SF,SF_350414,0.07,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750015,0.02,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750019,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750022,0.02,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750063,0.35,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750066,0.29,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750087,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750096,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750106,0.01,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750122,0.02,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750126,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750128,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750131,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750132,1.05,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_716428,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_719456,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_720543,0.03,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_720863,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_731680,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_732880,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750002XFA,0.09,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750005XGA,0.08,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750008XBA,0.6,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750079XBA,0,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_750095XJA,0.06,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_999999,0.57,0,dreinmund@methode.com,/efficiency_products_details_v2
V002,2017,M01,BU01,FP,FP_CTS,0,0,dreinmund@methode.com,/efficiency_products_details_v2
